"","key_ID","parliament_ID","session_ID","question_ID","question_number","member_ID","member_name","constituency","event_ID","date","event"
"1727",1727,42,"42-1","42-1-Q-741","Q-741",578,"Pierre Paul-Hus","Charlesbourg—Haute-Saint-Charles",2,"2017/01/30","Answered"
"1728",1728,42,"42-1","42-1-Q-741","Q-741",578,"Pierre Paul-Hus","Charlesbourg—Haute-Saint-Charles",1,"2016/12/07","Notice"
"1729",1729,42,"42-1","42-1-Q-742","Q-742",578,"Pierre Paul-Hus","Charlesbourg—Haute-Saint-Charles",1,"2016/12/07","Notice"
"1730",1730,42,"42-1","42-1-Q-742","Q-742",578,"Pierre Paul-Hus","Charlesbourg—Haute-Saint-Charles",2,"2017/01/30","Answered"
"1731",1731,42,"42-1","42-1-Q-743","Q-743",771,"Chris Warkentin","Grande Prairie—Mackenzie",1,"2016/12/07","Notice"
"1732",1732,42,"42-1","42-1-Q-743","Q-743",771,"Chris Warkentin","Grande Prairie—Mackenzie",2,"2017/01/30","Made an Order for Return and answer tabled "
"1733",1733,42,"42-1","42-1-Q-744","Q-744",69,"Candice Bergen","Portage—Lisgar",2,"2017/01/30","Answered"
"1734",1734,42,"42-1","42-1-Q-744","Q-744",69,"Candice Bergen","Portage—Lisgar",1,"2016/12/07","Notice"
"1735",1735,42,"42-1","42-1-Q-745","Q-745",715,"Mark Strahl","Chilliwack—Hope",1,"2016/12/07","Notice"
"1736",1736,42,"42-1","42-1-Q-745","Q-745",714,"Chuck Strahl","Chilliwack—Hope",1,"2016/12/07","Notice"
"1737",1737,42,"42-1","42-1-Q-745","Q-745",715,"Mark Strahl","Chilliwack—Hope",2,"2017/01/30","Made an Order for Return and answer tabled "
"1738",1738,42,"42-1","42-1-Q-745","Q-745",714,"Chuck Strahl","Chilliwack—Hope",2,"2017/01/30","Made an Order for Return and answer tabled "
"1739",1739,42,"42-1","42-1-Q-746","Q-746",797,"David Yurdiga","Fort McMurray—Cold Lake",1,"2016/12/07","Notice"
"1740",1740,42,"42-1","42-1-Q-746","Q-746",797,"David Yurdiga","Fort McMurray—Cold Lake",2,"2017/01/30","Made an Order for Return and answer tabled "
"1741",1741,42,"42-1","42-1-Q-747","Q-747",797,"David Yurdiga","Fort McMurray—Cold Lake",2,"2017/01/30","Made an Order for Return and answer tabled "
"1742",1742,42,"42-1","42-1-Q-747","Q-747",797,"David Yurdiga","Fort McMurray—Cold Lake",1,"2016/12/07","Notice"
"1743",1743,42,"42-1","42-1-Q-748","Q-748",242,"Jim Eglinski","Yellowhead",1,"2016/12/07","Notice"
"1744",1744,42,"42-1","42-1-Q-748","Q-748",242,"Jim Eglinski","Yellowhead",2,"2017/01/30","Made an Order for Return and answer tabled "
"1745",1745,42,"42-1","42-1-Q-749","Q-749",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",2,"2017/01/30","Made an Order for Return and answer tabled "
"1746",1746,42,"42-1","42-1-Q-749","Q-749",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",1,"2016/12/07","Notice"
"1747",1747,42,"42-1","42-1-Q-750","Q-750",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",2,"2017/01/30","Made an Order for Return and answer tabled "
"1748",1748,42,"42-1","42-1-Q-750","Q-750",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",1,"2016/12/07","Notice"
"1749",1749,42,"42-1","42-1-Q-751","Q-751",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",1,"2016/12/07","Notice"
"1750",1750,42,"42-1","42-1-Q-751","Q-751",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",2,"2017/01/30","Made an Order for Return and answer tabled "
"1751",1751,42,"42-1","42-1-Q-752","Q-752",242,"Jim Eglinski","Yellowhead",2,"2017/01/30","Made an Order for Return and answer tabled "
"1752",1752,42,"42-1","42-1-Q-752","Q-752",242,"Jim Eglinski","Yellowhead",1,"2016/12/07","Notice"
"1753",1753,42,"42-1","42-1-Q-753","Q-753",242,"Jim Eglinski","Yellowhead",2,"2017/01/30","Made an Order for Return and answer tabled "
"1754",1754,42,"42-1","42-1-Q-753","Q-753",242,"Jim Eglinski","Yellowhead",1,"2016/12/07","Notice"
"1755",1755,42,"42-1","42-1-Q-754","Q-754",69,"Candice Bergen","Portage—Lisgar",1,"2016/12/07","Notice"
"1756",1756,42,"42-1","42-1-Q-754","Q-754",69,"Candice Bergen","Portage—Lisgar",2,"2017/01/30","Made an Order for Return and answer tabled "
"1757",1757,42,"42-1","42-1-Q-755","Q-755",485,"Irene Mathyssen","London—Fanshawe",1,"2016/12/07","Notice"
"1758",1758,42,"42-1","42-1-Q-755","Q-755",485,"Irene Mathyssen","London—Fanshawe",2,"2017/01/30","Answered"
"1759",1759,42,"42-1","42-1-Q-756","Q-756",771,"Chris Warkentin","Grande Prairie—Mackenzie",2,"2017/01/30","Made an Order for Return and answer tabled "
"1760",1760,42,"42-1","42-1-Q-756","Q-756",771,"Chris Warkentin","Grande Prairie—Mackenzie",1,"2016/12/07","Notice"
"1761",1761,42,"42-1","42-1-Q-757","Q-757",242,"Jim Eglinski","Yellowhead",1,"2016/12/07","Notice"
"1762",1762,42,"42-1","42-1-Q-757","Q-757",242,"Jim Eglinski","Yellowhead",2,"2017/01/30","Answered"
"1763",1763,42,"42-1","42-1-Q-758","Q-758",491,"Kelly McCauley","Edmonton West",1,"2016/12/07","Notice"
"1764",1764,42,"42-1","42-1-Q-758","Q-758",491,"Kelly McCauley","Edmonton West",2,"2017/01/30","Made an Order for Return and answer tabled "
"1765",1765,42,"42-1","42-1-Q-759","Q-759",578,"Pierre Paul-Hus","Charlesbourg—Haute-Saint-Charles",1,"2016/12/07","Notice"
"1766",1766,42,"42-1","42-1-Q-759","Q-759",578,"Pierre Paul-Hus","Charlesbourg—Haute-Saint-Charles",2,"2017/01/30","Made an Order for Return and answer tabled "
"1767",1767,42,"42-1","42-1-Q-760","Q-760",763,"Arnold Viersen","Peace River—Westlock",1,"2016/12/07","Notice"
"1768",1768,42,"42-1","42-1-Q-760","Q-760",763,"Arnold Viersen","Peace River—Westlock",2,"2017/01/30","Made an Order for Return and answer tabled "
"1769",1769,42,"42-1","42-1-Q-761","Q-761",441,"Ron Liepert","Calgary Signal Hill",2,"2017/01/30","Answered"
"1770",1770,42,"42-1","42-1-Q-761","Q-761",441,"Ron Liepert","Calgary Signal Hill",1,"2016/12/07","Notice"
"1771",1771,42,"42-1","42-1-Q-762","Q-762",776,"Len Webber","Calgary Confederation",1,"2016/12/08","Notice"
"1772",1772,42,"42-1","42-1-Q-762","Q-762",776,"Len Webber","Calgary Confederation",2,"2017/01/30","Answered"
"1773",1773,42,"42-1","42-1-Q-763","Q-763",223,"Earl Dreeshen","Red Deer—Mountain View",2,"2017/01/30","Made an Order for Return and answer tabled "
"1774",1774,42,"42-1","42-1-Q-763","Q-763",223,"Earl Dreeshen","Red Deer—Mountain View",4,"2017/04/03","Made an Order for Return and revised answer tabled "
"1775",1775,42,"42-1","42-1-Q-763","Q-763",223,"Earl Dreeshen","Red Deer—Mountain View",3,"2017/04/03","Revised answer tabled"
"1776",1776,42,"42-1","42-1-Q-763","Q-763",223,"Earl Dreeshen","Red Deer—Mountain View",1,"2016/12/08","Notice"
"1777",1777,42,"42-1","42-1-Q-764","Q-764",223,"Earl Dreeshen","Red Deer—Mountain View",2,"2017/01/30","Answered"
"1778",1778,42,"42-1","42-1-Q-764","Q-764",223,"Earl Dreeshen","Red Deer—Mountain View",1,"2016/12/08","Notice"
"1779",1779,42,"42-1","42-1-Q-765","Q-765",332,"Rachael Harder","Lethbridge",2,"2017/01/30","Made an Order for Return and answer tabled "
"1780",1780,42,"42-1","42-1-Q-765","Q-765",332,"Rachael Harder","Lethbridge",1,"2016/12/08","Notice"
"1781",1781,42,"42-1","42-1-Q-766","Q-766",332,"Rachael Harder","Lethbridge",2,"2017/01/30","Made an Order for Return and answer tabled "
"1782",1782,42,"42-1","42-1-Q-766","Q-766",332,"Rachael Harder","Lethbridge",1,"2016/12/08","Notice"
"1783",1783,42,"42-1","42-1-Q-767","Q-767",131,"Blaine Calkins","Red Deer—Lacombe",1,"2016/12/08","Notice"
"1784",1784,42,"42-1","42-1-Q-767","Q-767",131,"Blaine Calkins","Red Deer—Lacombe",2,"2017/01/30","Made an Order for Return and answer tabled "
"1785",1785,42,"42-1","42-1-Q-768","Q-768",131,"Blaine Calkins","Red Deer—Lacombe",1,"2016/12/08","Notice"
"1786",1786,42,"42-1","42-1-Q-768","Q-768",131,"Blaine Calkins","Red Deer—Lacombe",2,"2017/01/30","Made an Order for Return and answer tabled "
"1787",1787,42,"42-1","42-1-Q-769","Q-769",NA,NA,"Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix",1,"2016/12/08","Notice"
"1788",1788,42,"42-1","42-1-Q-769","Q-769",NA,NA,"Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix",2,"2017/01/30","Made an Order for Return and answer tabled "
"1789",1789,42,"42-1","42-1-Q-770","Q-770",399,"Tom Kmiec","Calgary Shepard",2,"2017/01/30","Answered"
"1790",1790,42,"42-1","42-1-Q-770","Q-770",399,"Tom Kmiec","Calgary Shepard",1,"2016/12/08","Notice"
"1791",1791,42,"42-1","42-1-Q-771","Q-771",399,"Tom Kmiec","Calgary Shepard",2,"2017/01/30","Made an Order for Return and answer tabled "
"1792",1792,42,"42-1","42-1-Q-771","Q-771",399,"Tom Kmiec","Calgary Shepard",1,"2016/12/08","Notice"
"1793",1793,42,"42-1","42-1-Q-772","Q-772",621,"Alain Rayes","Richmond—Arthabaska",1,"2016/12/08","Notice"
"1794",1794,42,"42-1","42-1-Q-772","Q-772",621,"Alain Rayes","Richmond—Arthabaska",2,"2017/01/30","Answered"
"1795",1795,42,"42-1","42-1-Q-773","Q-773",141,"Colin Carrie","Oshawa",2,"2017/01/30","Made an Order for Return and answer tabled "
"1796",1796,42,"42-1","42-1-Q-773","Q-773",141,"Colin Carrie","Oshawa",1,"2016/12/09","Notice"
"1797",1797,42,"42-1","42-1-Q-774","Q-774",216,"Kerry Diotte","Edmonton Griesbach",1,"2016/12/09","Notice"
"1798",1798,42,"42-1","42-1-Q-774","Q-774",216,"Kerry Diotte","Edmonton Griesbach",2,"2017/01/30","Made an Order for Return and answer tabled "
"1799",1799,42,"42-1","42-1-Q-775","Q-775",763,"Arnold Viersen","Peace River—Westlock",2,"2017/01/30","Made an Order for Return and answer tabled "
"1800",1800,42,"42-1","42-1-Q-775","Q-775",763,"Arnold Viersen","Peace River—Westlock",1,"2016/12/09","Notice"
"1801",1801,42,"42-1","42-1-Q-776","Q-776",NA,NA,"Kamloops—Thompson—Cariboo",2,"2017/01/30","Made an Order for Return and answer tabled "
"1802",1802,42,"42-1","42-1-Q-776","Q-776",NA,NA,"Kamloops—Thompson—Cariboo",1,"2016/12/09","Notice"
"1803",1803,42,"42-1","42-1-Q-777","Q-777",75,"James Bezan","Selkirk—Interlake—Eastman",2,"2017/01/30","Answered"
"1804",1804,42,"42-1","42-1-Q-777","Q-777",75,"James Bezan","Selkirk—Interlake—Eastman",1,"2016/12/12","Notice"
"1805",1805,42,"42-1","42-1-Q-778","Q-778",194,"Libby Davies","Vancouver Kingsway",1,"2016/12/12","Notice"
"1806",1806,42,"42-1","42-1-Q-778","Q-778",193,"Don Davies","Vancouver Kingsway",1,"2016/12/12","Notice"
"1807",1807,42,"42-1","42-1-Q-778","Q-778",194,"Libby Davies","Vancouver Kingsway",2,"2017/01/30","Made an Order for Return and answer tabled "
"1808",1808,42,"42-1","42-1-Q-778","Q-778",193,"Don Davies","Vancouver Kingsway",2,"2017/01/30","Made an Order for Return and answer tabled "
"1809",1809,42,"42-1","42-1-Q-779","Q-779",194,"Libby Davies","Vancouver Kingsway",2,"2017/01/30","Made an Order for Return and answer tabled "
"1810",1810,42,"42-1","42-1-Q-779","Q-779",193,"Don Davies","Vancouver Kingsway",2,"2017/01/30","Made an Order for Return and answer tabled "
"1811",1811,42,"42-1","42-1-Q-779","Q-779",194,"Libby Davies","Vancouver Kingsway",1,"2016/12/12","Notice"
"1812",1812,42,"42-1","42-1-Q-779","Q-779",193,"Don Davies","Vancouver Kingsway",1,"2016/12/12","Notice"
"1813",1813,42,"42-1","42-1-Q-780","Q-780",194,"Libby Davies","Vancouver Kingsway",1,"2016/12/12","Notice"
"1814",1814,42,"42-1","42-1-Q-780","Q-780",193,"Don Davies","Vancouver Kingsway",1,"2016/12/12","Notice"
"1815",1815,42,"42-1","42-1-Q-780","Q-780",194,"Libby Davies","Vancouver Kingsway",2,"2017/01/30","Made an Order for Return and answer tabled "
"1816",1816,42,"42-1","42-1-Q-780","Q-780",193,"Don Davies","Vancouver Kingsway",2,"2017/01/30","Made an Order for Return and answer tabled "
"1817",1817,42,"42-1","42-1-Q-781","Q-781",259,"Diane Finley","Haldimand—Norfolk",2,"2017/01/30","Made an Order for Return and answer tabled "
"1818",1818,42,"42-1","42-1-Q-781","Q-781",259,"Diane Finley","Haldimand—Norfolk",1,"2016/12/12","Notice"
"1819",1819,42,"42-1","42-1-Q-782","Q-782",174,"Michael Cooper","St. Albert—Edmonton",1,"2016/12/12","Notice"
"1820",1820,42,"42-1","42-1-Q-782","Q-782",174,"Michael Cooper","St. Albert—Edmonton",2,"2017/01/30","Answered"
"1821",1821,42,"42-1","42-1-Q-783","Q-783",NA,NA,"Carlton Trail—Eagle Creek",2,"2017/01/30","Made an Order for Return and answer tabled "
"1822",1822,42,"42-1","42-1-Q-783","Q-783",NA,NA,"Carlton Trail—Eagle Creek",1,"2016/12/12","Notice"
"1823",1823,42,"42-1","42-1-Q-784","Q-784",NA,NA,"Kamloops—Thompson—Cariboo",1,"2016/12/12","Notice"
"1824",1824,42,"42-1","42-1-Q-784","Q-784",NA,NA,"Kamloops—Thompson—Cariboo",2,"2017/01/30","Made an Order for Return and answer tabled "
"1825",1825,42,"42-1","42-1-Q-785","Q-785",201,"Gérard Deltell","Louis-Saint-Laurent",2,"2017/01/30","Answered"
"1826",1826,42,"42-1","42-1-Q-785","Q-785",201,"Gérard Deltell","Louis-Saint-Laurent",1,"2016/12/12","Notice"
"1827",1827,42,"42-1","42-1-Q-786","Q-786",714,"Chuck Strahl","Chilliwack—Hope",1,"2016/12/12","Notice"
"1828",1828,42,"42-1","42-1-Q-786","Q-786",715,"Mark Strahl","Chilliwack—Hope",1,"2016/12/12","Notice"
"1829",1829,42,"42-1","42-1-Q-786","Q-786",714,"Chuck Strahl","Chilliwack—Hope",2,"2017/01/30","Made an Order for Return and answer tabled "
"1830",1830,42,"42-1","42-1-Q-786","Q-786",715,"Mark Strahl","Chilliwack—Hope",2,"2017/01/30","Made an Order for Return and answer tabled "
"1831",1831,42,"42-1","42-1-Q-787","Q-787",715,"Mark Strahl","Chilliwack—Hope",2,"2017/01/30","Made an Order for Return and answer tabled "
"1832",1832,42,"42-1","42-1-Q-787","Q-787",714,"Chuck Strahl","Chilliwack—Hope",2,"2017/01/30","Made an Order for Return and answer tabled "
"1833",1833,42,"42-1","42-1-Q-787","Q-787",715,"Mark Strahl","Chilliwack—Hope",1,"2016/12/12","Notice"
"1834",1834,42,"42-1","42-1-Q-787","Q-787",714,"Chuck Strahl","Chilliwack—Hope",1,"2016/12/12","Notice"
"1835",1835,42,"42-1","42-1-Q-788","Q-788",777,"Erin Weir","Regina—Lewvan",1,"2016/12/12","Notice"
"1836",1836,42,"42-1","42-1-Q-788","Q-788",777,"Erin Weir","Regina—Lewvan",2,"2017/01/30","Answered"
"1837",1837,42,"42-1","42-1-Q-789","Q-789",161,"François Choquette","Drummond",1,"2016/12/12","Notice"
"1838",1838,42,"42-1","42-1-Q-789","Q-789",161,"François Choquette","Drummond",2,"2017/01/30","Answered"
"1839",1839,42,"42-1","42-1-Q-790","Q-790",719,"David Sweet","Flamborough—Glanbrook",2,"2017/01/30","Made an Order for Return and answer tabled "
"1840",1840,42,"42-1","42-1-Q-790","Q-790",719,"David Sweet","Flamborough—Glanbrook",1,"2016/12/12","Notice"
"1841",1841,42,"42-1","42-1-Q-791","Q-791",719,"David Sweet","Flamborough—Glanbrook",1,"2016/12/12","Notice"
"1842",1842,42,"42-1","42-1-Q-791","Q-791",719,"David Sweet","Flamborough—Glanbrook",2,"2017/01/30","Answered"
"1843",1843,42,"42-1","42-1-Q-792","Q-792",531,"Glen Motz","Medicine Hat—Cardston—Warner",2,"2017/01/30","Answered"
"1844",1844,42,"42-1","42-1-Q-792","Q-792",531,"Glen Motz","Medicine Hat—Cardston—Warner",1,"2016/12/12","Notice"
"1845",1845,42,"42-1","42-1-Q-793","Q-793",531,"Glen Motz","Medicine Hat—Cardston—Warner",1,"2016/12/12","Notice"
"1846",1846,42,"42-1","42-1-Q-793","Q-793",531,"Glen Motz","Medicine Hat—Cardston—Warner",2,"2017/01/30","Answered"
"1847",1847,42,"42-1","42-1-Q-794","Q-794",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",2,"2017/01/30","Made an Order for Return and answer tabled "
"1848",1848,42,"42-1","42-1-Q-794","Q-794",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",1,"2016/12/12","Notice"
"1849",1849,42,"42-1","42-1-Q-795","Q-795",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",2,"2017/01/30","Made an Order for Return and answer tabled "
"1850",1850,42,"42-1","42-1-Q-795","Q-795",801,"Bob Zimmer","Prince George—Peace River—Northern Rockies",1,"2016/12/12","Notice"
"1851",1851,42,"42-1","42-1-Q-796","Q-796",NA,NA,"Kamloops—Thompson—Cariboo",1,"2016/12/12","Notice"
"1852",1852,42,"42-1","42-1-Q-796","Q-796",NA,NA,"Kamloops—Thompson—Cariboo",2,"2017/01/30","Made an Order for Return and answer tabled "
"1853",1853,42,"42-1","42-1-Q-797","Q-797",201,"Gérard Deltell","Louis-Saint-Laurent",1,"2016/12/13","Notice"
"1854",1854,42,"42-1","42-1-Q-797","Q-797",201,"Gérard Deltell","Louis-Saint-Laurent",2,"2017/03/20","Answered"
"1855",1855,42,"42-1","42-1-Q-798","Q-798",201,"Gérard Deltell","Louis-Saint-Laurent",1,"2016/12/13","Notice"
"1856",1856,42,"42-1","42-1-Q-798","Q-798",201,"Gérard Deltell","Louis-Saint-Laurent",2,"2017/03/20","Made an Order for Return and answer tabled "
"1857",1857,42,"42-1","42-1-Q-799","Q-799",201,"Gérard Deltell","Louis-Saint-Laurent",1,"2016/12/13","Notice"
"1858",1858,42,"42-1","42-1-Q-799","Q-799",201,"Gérard Deltell","Louis-Saint-Laurent",2,"2017/03/20","Made an Order for Return and answer tabled "
"1859",1859,42,"42-1","42-1-Q-800","Q-800",259,"Diane Finley","Haldimand—Norfolk",1,"2016/12/13","Notice"
"1860",1860,42,"42-1","42-1-Q-800","Q-800",259,"Diane Finley","Haldimand—Norfolk",2,"2017/03/20","Made an Order for Return and answer tabled "
"1861",1861,42,"42-1","42-1-Q-801","Q-801",82,"Daniel Blaikie","Elmwood—Transcona",2,"2017/03/20","Made an Order for Return and answer tabled "
"1862",1862,42,"42-1","42-1-Q-801","Q-801",81,"Bill Blaikie","Elmwood—Transcona",2,"2017/03/20","Made an Order for Return and answer tabled "
"1863",1863,42,"42-1","42-1-Q-801","Q-801",82,"Daniel Blaikie","Elmwood—Transcona",1,"2016/12/13","Notice"
"1864",1864,42,"42-1","42-1-Q-801","Q-801",81,"Bill Blaikie","Elmwood—Transcona",1,"2016/12/13","Notice"
"1865",1865,42,"42-1","42-1-Q-802","Q-802",777,"Erin Weir","Regina—Lewvan",2,"2017/03/20","Made an Order for Return and answer tabled "
"1866",1866,42,"42-1","42-1-Q-802","Q-802",777,"Erin Weir","Regina—Lewvan",1,"2016/12/13","Notice"
"1867",1867,42,"42-1","42-1-Q-803","Q-803",104,"Alexandre Boulerice","Rosemont—La Petite-Patrie",1,"2017/01/26","Notice"
"1868",1868,42,"42-1","42-1-Q-803","Q-803",104,"Alexandre Boulerice","Rosemont—La Petite-Patrie",2,"2017/03/20","Made an Order for Return and answer tabled "
"1869",1869,42,"42-1","42-1-Q-804","Q-804",104,"Alexandre Boulerice","Rosemont—La Petite-Patrie",2,"2017/03/20","Made an Order for Return and answer tabled "
"1870",1870,42,"42-1","42-1-Q-804","Q-804",104,"Alexandre Boulerice","Rosemont—La Petite-Patrie",1,"2017/01/26","Notice"
"1871",1871,42,"42-1","42-1-Q-805","Q-805",102,"Michel Boudrias","Terrebonne",2,"2017/03/20","Answered"
"1872",1872,42,"42-1","42-1-Q-805","Q-805",102,"Michel Boudrias","Terrebonne",1,"2017/01/26","Notice"
"1873",1873,42,"42-1","42-1-Q-806","Q-806",389,"Pat Kelly","Calgary Rocky Ridge",1,"2017/01/26","Notice"
"1874",1874,42,"42-1","42-1-Q-806","Q-806",389,"Pat Kelly","Calgary Rocky Ridge",2,"2017/03/20","Made an Order for Return and answer tabled "
"1875",1875,42,"42-1","42-1-Q-807","Q-807",632,"Gerry Ritz","Battlefords—Lloydminster",2,"2017/03/20","Made an Order for Return and answer tabled "
"1876",1876,42,"42-1","42-1-Q-807","Q-807",632,"Gerry Ritz","Battlefords—Lloydminster",1,"2017/01/26","Notice"
"1877",1877,42,"42-1","42-1-Q-808","Q-808",763,"Arnold Viersen","Peace River—Westlock",1,"2017/01/26","Notice"
"1878",1878,42,"42-1","42-1-Q-808","Q-808",763,"Arnold Viersen","Peace River—Westlock",2,"2017/03/20","Made an Order for Return and answer tabled "
"1879",1879,42,"42-1","42-1-Q-809","Q-809",763,"Arnold Viersen","Peace River—Westlock",1,"2017/01/26","Notice"
"1880",1880,42,"42-1","42-1-Q-809","Q-809",763,"Arnold Viersen","Peace River—Westlock",2,"2017/03/20","Made an Order for Return and answer tabled "
"1881",1881,42,"42-1","42-1-Q-810","Q-810",601,"Pierre Poilievre","Carleton",1,"2017/01/26","Notice"
"1882",1882,42,"42-1","42-1-Q-810","Q-810",601,"Pierre Poilievre","Carleton",2,"2017/03/20","Made an Order for Return and answer tabled "
"1883",1883,42,"42-1","42-1-Q-811","Q-811",601,"Pierre Poilievre","Carleton",1,"2017/01/26","Notice"
"1884",1884,42,"42-1","42-1-Q-811","Q-811",601,"Pierre Poilievre","Carleton",2,"2017/03/20","Made an Order for Return and answer tabled "
"1885",1885,42,"42-1","42-1-Q-812","Q-812",601,"Pierre Poilievre","Carleton",2,"2017/03/20","Answered"
"1886",1886,42,"42-1","42-1-Q-812","Q-812",601,"Pierre Poilievre","Carleton",1,"2017/01/26","Notice"
"1887",1887,42,"42-1","42-1-Q-813","Q-813",23,"David Anderson","Cypress Hills—Grasslands",1,"2017/01/30","Notice"
"1888",1888,42,"42-1","42-1-Q-813","Q-813",23,"David Anderson","Cypress Hills—Grasslands",2,"2017/03/20","Answered"
"1889",1889,42,"42-1","42-1-Q-814","Q-814",23,"David Anderson","Cypress Hills—Grasslands",3,"2017/05/05","Made an Order for Return and revised answer tabled "
